technique,testName,sec.avg
ffrepl,org.activiti.editor.language.xml.EncodingConverterTest.convertModelToXML,0.0025356
ffrepl,org.activiti.editor.language.xml.EncodingConverterTest.convertXMLToModel,0.00063200000000003
ffrepl,org.activiti.engine.test.jobexecutor.ResetExpiredJobsTest.testResetExpiredJobs,0.0125104
ffrepl,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest.testThrowMessageDefinedInProcessDefinition,0.0220142
ffrepl,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest.testThrowMessage,0.022269299999999
ffrepl,org.activiti.engine.test.api.event.MessageThrowingEventListenerTest.testThrowMessageInterrupting,0.021085399999999
ffrepl,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndExpressionTest.testCycleDateStartTimerEvent,0.56546109999999
ffrepl,org.activiti.editor.language.xml.ServiceTaskConverterTest.convertModelToXML,0.002244
ffrepl,org.activiti.editor.language.xml.ServiceTaskConverterTest.convertXMLToModel,0.00065610000000002
ffrepl,org.activiti.editor.language.xml.ChineseConverterTest.convertModelToXML,0.0048078000000001
ffrepl,org.activiti.editor.language.xml.ChineseConverterTest.convertXMLToModel,0.0017334
ffrepl,org.activiti.spring.test.fieldinjection.ListenerFieldInjectionTest.testDelegateExpressionListenerFieldInjection,0.3294742
ffrepl,org.activiti.standalone.cfg.CustomMybatisMapperTest.testFetchTaskWithSpecificVariable,0.1216911
ffrepl,org.activiti.standalone.cfg.CustomMybatisMapperTest.testSelectTaskColumns,0.1020185
ffrepl,org.activiti.spring.test.expression.SpringLimitedExpressionsTest.testLimitedBeansExposed,0.2154229
ffrepl,org.activiti.engine.test.bpmn.parallel.ParallelTest.testParallel,0.0101512
ffrepl,org.activiti.standalone.escapeclause.HistoricActivityInstanceEscapeClauseTest.testQueryByTenantIdLike,0.1198645
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testAutoDeployWithCreateDropOnCleanDb,1.6251683
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testNoRedeploymentForSpringContainerRestart,0.6122201
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testAutoDeployWithDeploymentModeDefault,0.2427891
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testAutoDeployWithDeploymentModeSingleResource,0.2262644
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testAutoDeployWithDeploymentModeResourceParentFolder,0.2213648
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testResourceRedeploymentAfterProcessDefinitionChange,0.4255879
ffrepl,org.activiti.spring.test.autodeployment.SpringAutoDeployTest.testBasicActivitiSpringIntegration,0.1799531
ffrepl,org.activiti.editor.language.xml.UserTaskConverterTest.convertModelToXML,0.0023358
ffrepl,org.activiti.editor.language.xml.UserTaskConverterTest.convertXMLToModel,0.00070380000000005
ffrepl,org.activiti.engine.test.bpmn.usertask.UserTaskTest.testQuerySortingWithParameter,0.0108836
ffrepl,org.activiti.engine.test.bpmn.usertask.UserTaskTest.testTaskPropertiesNotNull,0.0110973
ffrepl,org.activiti.engine.test.bpmn.usertask.UserTaskTest.testTaskCategory,0.0125406
ffrepl,org.activiti.engine.test.bpmn.usertask.UserTaskTest.testTaskFormKeyWhenUsingIncludeVariables,0.018007599999999
ffrepl,org.activiti.engine.test.bpmn.usertask.UserTaskTest.testCompleteAfterParallelGateway,0.013847500000001
ffrepl,org.activiti.examples.bpmn.gateway.ExclusiveGatewayTest.testDecisionFunctionality,0.019239800000001
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByJavaDelegateProvidedByDelegateExpressionOnServiceTask,0.014161400000001
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testUncaughtErrorOnScriptTaskWithEmptyErrorEventDefinition,0.019036400000001
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testUncaughtErrorOnCallActivity,0.016837999999999
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testDeeplyNestedErrorThrown,0.024024599999999
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByJavaDelegateOnEmbeddedSubProcess,0.0121806
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testErrorThrownByJavaDelegateNotCaughtByOtherEventType,0.0122959
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByJavaDelegateOnServiceTaskWithErrorCode,0.011622
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorOnParallelMultiInstance,0.023761999999999
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByJavaDelegateOnServiceTask,0.0125203
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testUncaughtErrorOnScriptTask,0.0084752000000001
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testUncaughtError,0.0101286
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByExpressionOnServiceTask,0.012461
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByJavaDelegateOnMultiInstanceServiceTaskSequential,0.013733500000001
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testCatchErrorThrownByDelegateExpressionOnServiceTask,0.0126873
ffrepl,org.activiti.engine.test.bpmn.event.error.BoundaryErrorEventTest.testUncaughtErrorThrownByJavaDelegateOnServiceTask,0.0080127000000001
